Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H1F105:Night1:H1F105n1M00003.wav	H1F105n1M00003.wav																					Night1	H1F105	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F105:Night1:H1F105n1M00005.wav	H1F105n1M00005.wav																					Night1	H1F105	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F105:Night1:H1F105n1M00015.wav	H1F105n1M00015.wav																					Night1	H1F105	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F105:Night1:H1F105n1M00024-Tabr.wav	H1F105n1M00024-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9799			22.66		12.31		10.69	Tabr					Night1	H1F105	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F105:Night1:H1F105n1M00025.wav	H1F105n1M00025.wav																					Night1	H1F105	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F105:Night1:H1F105n1M00026.wav	H1F105n1M00026.wav																					Night1	H1F105	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F105:Night1:H1F105n1M00027.wav	H1F105n1M00027.wav		1													14.06						Night1	H1F105	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F105:Night1:H1F105n1M00030.wav	H1F105n1M00030.wav																					Night1	H1F105	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F105:Night1:H1F105n1M00033.wav	H1F105n1M00033.wav															11.07						Night1	H1F105	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F105:Night1:H1F105n1M00034.wav	H1F105n1M00034.wav															5.43						Night1	H1F105	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F105:Night1:H1F105n1M00045.wav	H1F105n1M00045.wav																					Night1	H1F105	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
