Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00679-Myca.wav	H2NF135n3M00679-Myca.wav	1		Myca	Myca	4	4	Myca	0.9975			51.64	3.11	2.83	0.12	11.58	Myca					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00680.wav	H2NF135n3M00680.wav	1				1	1					54.58		2.77		6.66	Myca					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00681.wav	H2NF135n3M00681.wav	1				1	1					51.95		3.09		12.92	Myca					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00682.WAV	H2NF135n3M00682.wav	1				1	2			Myca/Myyu	0.900/0.065	49.41		3.58		10.42	Myca	Labl				Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00683.wav	H2NF135n3M00683.wav	1														7.74						Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00684.wav	H2NF135n3M00684.wav	1				1	1					49.78		2.14		15.70	Myca					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00685-Myca.wav	H2NF135n3M00685-Myca.wav	1		Myca	Myca	2	2	Myca	0.9996			53.19	0.27	2.43	0.12	6.37	Myca					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00687.wav	H2NF135n3M00687.wav																					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00688.wav	H2NF135n3M00688.wav	1														14.45						Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00692.wav	H2NF135n3M00692.wav																					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00693-Myev.wav	H2NF135n3M00693-Myev.wav	1		Myev	Myev	3	3	Myev	0.9999			36.71	1.58	2.39	0.52	6.37	Myev					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00700.wav	H2NF135n3M00700.wav																					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00702.wav	H2NF135n3M00702.wav																					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00703-Laci.wav	H2NF135n3M00703-Laci.wav		1	Laci	Laci	1	1	Laci	0.9973			16.82		19.75		7.62	Laci					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00705.wav	H2NF135n3M00705.wav															0.90						Night3	H2NF135	2999.93	3.22	20 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00736.wav	H2NF135n3M00736.wav																					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00742.wav	H2NF135n3M00742.wav																					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00750.wav	H2NF135n3M00750.wav																					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00770.wav	H2NF135n3M00770.wav																					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night3:H2NF135n3M00788.wav	H2NF135n3M00788.wav																					Night3	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
