Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night1:H2NF135n1M00010.wav	H2NF135n1M00010.wav																					Night1	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night1:H2NF135n1M00011.wav	H2NF135n1M00011.wav																					Night1	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night1:H2NF135n1M00012.wav	H2NF135n1M00012.wav																					Night1	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night1:H2NF135n1M00013.wav	H2NF135n1M00013.wav																					Night1	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night1:H2NF135n1M00014.wav	H2NF135n1M00014.wav																					Night1	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night1:H2NF135n1M00015.wav	H2NF135n1M00015.wav																					Night1	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night1:H2NF135n1M00016.wav	H2NF135n1M00016.wav	1														8.44						Night1	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night1:H2NF135n1M00017-Myca.wav	H2NF135n1M00017-Myca.wav	1		Myca	Myca	2	2	Myca	0.9836			53.86	1.51	2.46	0.34	15.12	Myca					Night1	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night1:H2NF135n1M00018.wav	H2NF135n1M00018.wav																					Night1	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF135:Night1:H2NF135n1M00019.wav	H2NF135n1M00019.wav	1				1	1					50.12		2.08		3.52	Myca					Night1	H2NF135	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
