Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01834-Mylu.wav	H3F151n3M01834-Mylu.wav	1		Mylu	Mylu	4	4	Mylu	0.9878			42.13	1.05	7.06	1.00	13.21	Mylu					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01835.wav	H3F151n3M01835.wav	1				1	1	Mylu	0.9507			42.20		6.86		8.44	Mylu					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01836-Mylu.wav	H3F151n3M01836-Mylu.wav	1		Mylu	Mylu	7	7	Mylu	0.9708			40.83	1.45	6.28	0.35	10.52	Mylu					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01837.wav	H3F151n3M01837.wav	1														7.68						H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01838.WAV	H3F151n3M01838.wav	1								Mylu/Myvo	0.682/0.253					7.65	Mylu					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01839.wav	H3F151n3M01839.wav																					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01840-Lano.wav	H3F151n3M01840-Lano.wav		1	Lano	Lano	5	6	Lano	0.9789			28.25	0.20	9.79	1.48	6.39	Lano	Epfu				H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01842.WAV	H3F151n3M01842.wav		1							Anpa/Tabr	0.873/0.107					4.70	Anpa	Tabr				H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01843-Myyu.wav	H3F151n3M01843-Myyu.wav	1		Myyu	Myyu	2	2	Myyu	0.9763			49.82	0.76	4.75	0.52	7.24	Myyu					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01844.wav	H3F151n3M01844.wav	1			Mylu	6	6	Mylu	0.9694			41.13	0.32	6.23	0.74	9.65	Mylu	Myvo				H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01845.WAV	H3F151n3M01845.wav	1								Myci/Myca	0.717/0.267					13.16	Myci					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01846-Anpa.wav	H3F151n3M01846-Anpa.wav		1	Anpa	Anpa	2	2	Anpa	0.9999			25.73	1.31	9.50	0.81	5.41	Anpa					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01847.wav	H3F151n3M01847.wav		1		MyevMyth	4	7	Myev	1.0000			31.88	1.41	3.59	0.30	8.96	Myev	Myth				H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01850.wav	H3F151n3M01850.wav	1				1	1	Myca	0.9109			47.28		4.28		11.86	Myca	Myci				H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01851.wav	H3F151n3M01851.wav	1				1	1	Labl	0.9988			47.24		4.52		9.39	Myca	Labl				H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01852.wav	H3F151n3M01852.wav	1				1	1	Myev	1.0000			37.61		1.97		11.38	Myev					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01853.wav	H3F151n3M01853.wav																					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01854-Myca.wav	H3F151n3M01854-Myca.wav	1		Myca	Myca	3	4	Myca	0.9681			47.50	0.51	4.59	0.26	8.65	Myca	Myyu				H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01856.wav	H3F151n3M01856.wav	1														10.02						H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01857.wav	H3F151n3M01857.wav																					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01859-Myev.wav	H3F151n3M01859-Myev.wav	1		Myev	Myev	8	8	Myev	1.0000			33.84	1.37	3.72	0.35	6.26	Myev					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01860.WAV	H3F151n3M01860.wav	1				1	2			Myvo/Mylu	0.642/0.328	40.67		5.36		5.32	Myvo	Mylu				H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01861.wav	H3F151n3M01861.wav																					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01863.wav	H3F151n3M01863.wav															7.15						H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01868.wav	H3F151n3M01868.wav															4.00						H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01870.wav	H3F151n3M01870.wav																					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01871.WAV	H3F151n3M01871.wav	1			Mylu	5	5			Mylu/Myvo	0.886/0.063	41.11	1.42	6.07	1.71	10.22	Mylu					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01872-Lano.wav	H3F151n3M01872-Lano.wav		1	Lano	Lano	5	5	Lano	0.9863			26.23	0.37	6.03	0.52	9.26	Lano					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01875.wav	H3F151n3M01875.wav																					H3F151n3	H3F151	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01884.WAV	H3F151n3M01884.wav	1								Mylu/Myvo	0.849/0.125					7.13	Mylu					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01885.WAV	H3F151n3M01885.wav	1				1	2			Mylu/Myvo	0.550/0.300	37.26		5.21		4.95	Mylu	Myev	Anpa			H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01892.wav	H3F151n3M01892.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01894.wav	H3F151n3M01894.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01895.wav	H3F151n3M01895.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01896.wav	H3F151n3M01896.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01897.wav	H3F151n3M01897.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01898.wav	H3F151n3M01898.wav																					H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01902.wav	H3F151n3M01902.wav																					H3F151n3	H3F151	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01904.wav	H3F151n3M01904.wav															7.65						H3F151n3	H3F151	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01907.wav	H3F151n3M01907.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01909.wav	H3F151n3M01909.wav	1														5.34						H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01910.wav	H3F151n3M01910.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01911.wav	H3F151n3M01911.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01912.wav	H3F151n3M01912.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01913.wav	H3F151n3M01913.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01914.wav	H3F151n3M01914.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01915.wav	H3F151n3M01915.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01916.wav	H3F151n3M01916.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01917.wav	H3F151n3M01917.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01918.wav	H3F151n3M01918.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01919.wav	H3F151n3M01919.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01920.wav	H3F151n3M01920.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01921.wav	H3F151n3M01921.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01922.wav	H3F151n3M01922.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01923.wav	H3F151n3M01923.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01924.wav	H3F151n3M01924.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01925.wav	H3F151n3M01925.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01926.wav	H3F151n3M01926.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01927.wav	H3F151n3M01927.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01928.wav	H3F151n3M01928.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01929.wav	H3F151n3M01929.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01930.wav	H3F151n3M01930.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01931.wav	H3F151n3M01931.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01932.wav	H3F151n3M01932.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01933.wav	H3F151n3M01933.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01934.wav	H3F151n3M01934.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01935.wav	H3F151n3M01935.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F151:H3F151n3:H3F151n3M01936.wav	H3F151n3M01936.wav																					H3F151n3	H3F151	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
