Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00003.WAV	H2F120n1M00003.wav		1		Lano	3	3			Lano/Laci	0.712/0.263	26.24	0.45	10.29	2.56	3.27	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00004.WAV	H2F120n1M00004.wav	1								Mylu/Myvo	0.642/0.285					14.08	Mylu					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00005.WAV	H2F120n1M00005.wav		1		Lano	2	2			Lano/Laci	0.560/0.336	26.82	0.07	9.78	4.26	5.61	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00006.wav	H2F120n1M00006.wav	1				1	1	Myci	0.9981			38.43		4.43		7.98	Myci					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00007.wav	H2F120n1M00007.wav		1													3.17						H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00008-Tabr.wav	H2F120n1M00008-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9521			24.30		10.69		2.53	Tabr					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00009.wav	H2F120n1M00009.wav	1				1	1	Myci	1.0000			44.24		5.34		12.10	Myci					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00010.wav	H2F120n1M00010.wav		1		Lano	1	1	Lano	0.9452			24.95		15.92		2.45	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00011-Lano.wav	H2F120n1M00011-Lano.wav		1	Lano	Lano	3	3	Lano	0.9800			26.96	0.13	13.16	0.30	4.83	Lano	Tabr				H2F120n1	H2F120	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00012.wav	H2F120n1M00012.wav		1		Lano	1	1	Lano	0.9837			26.11		23.11		8.52	Lano					H2F120n1	H2F120	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00013-Myev.wav	H2F120n1M00013-Myev.wav	1		Myev	Myev	8	8	Myev	1.0000			33.29	1.48	4.97	0.35	8.60	Myev					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00014-Myev.wav	H2F120n1M00014-Myev.wav	1	1	Myev	Myev	5	5	Myev	1.0000			33.34	1.04	4.55	0.24	7.16	Myev					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00015.wav	H2F120n1M00015.wav		1			1	2	Anpa	0.9624			27.47		5.06		6.41	Anpa	Coto				H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00016.wav	H2F120n1M00016.wav	1				1	1	Myci	0.9792			39.58		4.69		5.11	Myci					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00017.wav	H2F120n1M00017.wav	1														6.28						H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00018-Lano.wav	H2F120n1M00018-Lano.wav		1	Lano	Lano	2	2	Lano	0.9984			26.66	0.05	16.57	0.36	2.67	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00019-Myev.wav	H2F120n1M00019-Myev.wav	1	1	Myev	Myev	5	6	Myev	1.0000			32.24	1.52	3.69	0.57	8.24	Myev	Coto				H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00020-Lano.wav	H2F120n1M00020-Lano.wav		1	Lano	Lano	7	7	Lano	0.9935			26.87	0.37	14.36	2.66	3.35	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00021-Tabr.wav	H2F120n1M00021-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9983			20.26		16.47		1.80	Tabr					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00022.wav	H2F120n1M00022.wav		1													3.83						H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00023.WAV	H2F120n1M00023.wav	1								Myvo/Mylu	0.512/0.453					2.85						H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00024.wav	H2F120n1M00024.wav		1													2.06						H2F120n1	H2F120	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00025-Lano.wav	H2F120n1M00025-Lano.wav		1	Lano	Lano	4	4	Lano	0.9918			26.61	0.11	15.06	0.79	3.93	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00026-Lano.wav	H2F120n1M00026-Lano.wav		1	Lano	Lano	6	6	Lano	0.9610			27.77	0.32	9.25	1.05	5.15	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00027-Lano.wav	H2F120n1M00027-Lano.wav		1	Lano	Lano	7	7	Lano	0.9476			27.85	0.39	9.83	1.41	4.18	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00028-Lano.wav	H2F120n1M00028-Lano.wav		1	Lano	Lano	5	5	Lano	0.9969			25.83	0.06	17.42	2.08	3.44	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00029-Epfu.wav	H2F120n1M00029-Epfu.wav		1	Epfu	Epfu	7	7	Epfu	0.9889			28.52	0.44	10.38	0.28	5.52	Epfu					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00030-Epfu.wav	H2F120n1M00030-Epfu.wav		1	Epfu	Epfu	7	7	Epfu	0.9936			28.85	0.72	9.09	1.13	7.35	Epfu					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00031.wav	H2F120n1M00031.wav		1													4.41						H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00032-Myca.wav	H2F120n1M00032-Myca.wav	1		Myca	Myca	5	5	Myca	0.9523			47.84	0.47	3.71	0.31	7.94	Myca					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00034-Lano.wav	H2F120n1M00034-Lano.wav		1	Lano	Lano	5	5	Lano	0.9994			27.67	0.30	13.45	2.02	7.05	Lano	Epfu				H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00035.wav	H2F120n1M00035.wav		1		Lano	1	1	Lano	0.9316			28.03		9.54		6.71	Lano					H2F120n1	H2F120	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00036-Lano.wav	H2F120n1M00036-Lano.wav		1	Lano	Lano	2	2	Lano	1.0000			26.32	0.31	15.34	1.58	3.42	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00037.wav	H2F120n1M00037.wav		1		Lano	1	1	Lano	0.9999			25.38		15.60		2.27	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00038.wav	H2F120n1M00038.wav		1		Lano	1	1	Lano	0.9982			26.28		15.16		2.79	Lano	Tabr				H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00039-Lano.wav	H2F120n1M00039-Lano.wav		1	Lano	Lano	3	3	Lano	0.9991			26.17	0.31	16.69	1.78	2.18	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00040-Lano.wav	H2F120n1M00040-Lano.wav		1	Lano	Lano	6	6	Lano	0.9947			26.49	0.17	13.68	1.21	3.48	Lano	Tabr				H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00041.wav	H2F120n1M00041.wav		1		Lano	1	1	Lano	0.9553			27.68		7.21		4.40	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00042-Lano.wav	H2F120n1M00042-Lano.wav		1	Lano	Lano	5	5	Lano	0.9987			26.02	0.40	15.58	1.21	2.65	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00043-Lano.wav	H2F120n1M00043-Lano.wav		1	Lano	Lano	3	3	Lano	0.9786			26.66	0.41	13.05	0.82	3.64	Lano					H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F120:H2F120n1:H2F120n1M00045.wav	H2F120n1M00045.wav		1													1.51						H2F120n1	H2F120	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
