Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H3F146:H3F146n2:H3F146n2M02602.wav	H3F146n2M02602.wav		1													5.68						H3F146n2	H3F146	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F146:H3F146n2:H3F146n2M02603.wav	H3F146n2M02603.wav																					H3F146n2	H3F146	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F146:H3F146n2:H3F146n2M02608.wav	H3F146n2M02608.wav																					H3F146n2	H3F146	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F146:H3F146n2:H3F146n2M02617.wav	H3F146n2M02617.wav		1													3.90						H3F146n2	H3F146	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F146:H3F146n2:H3F146n2M02618.wav	H3F146n2M02618.wav		1													3.75						H3F146n2	H3F146	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F146:H3F146n2:H3F146n2M02619.wav	H3F146n2M02619.wav		1													6.17						H3F146n2	H3F146	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F146:H3F146n2:H3F146n2M02626.WAV	H3F146n2M02626.wav	1								Myca/Myci	0.892/0.100					9.73	Myca					H3F146n2	H3F146	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F146:H3F146n2:H3F146n2M02629.WAV	H3F146n2M02629.wav	1								Myyu/Myca	0.594/0.386					6.56	Myyu	Myca				H3F146n2	H3F146	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F146:H3F146n2:H3F146n2M02630.wav	H3F146n2M02630.wav		1			1	1	Anpa	0.9881			27.43		4.87		7.98	Anpa	Epfu				H3F146n2	H3F146	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3F146:H3F146n2:H3F146n2M02631.wav	H3F146n2M02631.wav																					H3F146n2	H3F146	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
