Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00063.wav	H2F126n3M00063.wav																					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00064.wav	H2F126n3M00064.wav																					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00065.wav	H2F126n3M00065.wav																					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00066.wav	H2F126n3M00066.wav																					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00067-Lano.wav	H2F126n3M00067-Lano.wav		1	Lano	Lano	8	8	Lano	0.9982			25.49	0.33	16.68	1.29	4.76	Lano					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00068-Lano.wav	H2F126n3M00068-Lano.wav		1	Lano	Lano	7	7	Lano	0.9990			27.20	0.60	10.61	1.46	4.40	Lano					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00069-Lano.wav	H2F126n3M00069-Lano.wav		1	Lano	Lano	4	4	Lano	0.9992			26.50	0.37	17.99	4.80	3.03	Lano					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00070.wav	H2F126n3M00070.wav		1													5.82						H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00071.wav	H2F126n3M00071.wav	1														5.50						H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00072.WAV	H2F126n3M00072.wav	1				1	3			Mylu/Myvo	0.745/0.249	40.62		5.69		4.02	Myvo	Mylu	Myci			H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00073.WAV	H2F126n3M00073.wav	1				1	2			Myca/Myyu	0.656/0.341	53.86		4.26		11.76	Myca	Myyu				H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00074-Lano.wav	H2F126n3M00074-Lano.wav		1	Lano	Lano	4	4	Lano	0.9682			26.25	0.16	14.37	0.49	2.74	Lano					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00075.wav	H2F126n3M00075.wav																					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00076.wav	H2F126n3M00076.wav		1		Lano	1	1	Lano	0.9999			25.88		14.46		2.46	Lano					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00077.wav	H2F126n3M00077.wav		1		Lano	1	1	Lano	0.9023			25.79		18.11		1.39	Lano					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00078.wav	H2F126n3M00078.wav																					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00079-Lano.wav	H2F126n3M00079-Lano.wav		1	Lano	Lano	6	6	Lano	0.9976			26.60	0.18	19.34	2.35	2.50	Lano					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00080.wav	H2F126n3M00080.wav																					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00081-Tabr.wav	H2F126n3M00081-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9029			25.62		16.73		1.40	Tabr					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00082-Lano.wav	H2F126n3M00082-Lano.wav		1	Lano	Lano	5	5	Lano	0.9998			25.68	0.22	15.53	1.57	2.73	Lano					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00083.wav	H2F126n3M00083.wav		1		Lano	1	1	Lano	0.9731			25.15		16.61		2.59	Lano	Tabr				H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00084.wav	H2F126n3M00084.wav																					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00085.wav	H2F126n3M00085.wav		1		Lano	1	1	Lano	0.9687			25.00		16.39		1.19	Lano					H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00086-Tabr.wav	H2F126n3M00086-Tabr.wav		1	Tabr	Tabr	2	3	Tabr	0.9893			25.93	0.43	17.08	1.61	2.63	Lano	Tabr				H2F126n3	H2F126	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F126:H2F126n3:H2F126n3M00087-Tabr.wav	H2F126n3M00087-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9946			27.89		11.08		3.88	Tabr					H2F126n3	H2F126	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
