Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H5NF183:H5NF183n3:H5NF183n3M00249.wav	H5NF183n3M00249.wav																					H5NF183n3	H5NF183	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF183:H5NF183n3:H5NF183n3M00250.wav	H5NF183n3M00250.wav	1														9.46						H5NF183n3	H5NF183	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF183:H5NF183n3:H5NF183n3M00251.WAV	H5NF183n3M00251.wav	1								Myyu/Myca	0.842/0.156					5.44	Myyu					H5NF183n3	H5NF183	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF183:H5NF183n3:H5NF183n3M00252.wav	H5NF183n3M00252.wav	1														14.25						H5NF183n3	H5NF183	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF183:H5NF183n3:H5NF183n3M00253.wav	H5NF183n3M00253.wav		1													5.63						H5NF183n3	H5NF183	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF183:H5NF183n3:H5NF183n3M00254.wav	H5NF183n3M00254.wav		1													8.00						H5NF183n3	H5NF183	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF183:H5NF183n3:H5NF183n3M00255.wav	H5NF183n3M00255.wav		1			1	1	Epfu	0.9813			28.47		7.95		5.71	Epfu					H5NF183n3	H5NF183	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF183:H5NF183n3:H5NF183n3M00256.wav	H5NF183n3M00256.wav		1													5.95						H5NF183n3	H5NF183	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF183:H5NF183n3:H5NF183n3M00257.wav	H5NF183n3M00257.wav		1													6.48						H5NF183n3	H5NF183	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF183:H5NF183n3:H5NF183n3M00258.wav	H5NF183n3M00258.wav		1													6.68						H5NF183n3	H5NF183	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF183:H5NF183n3:H5NF183n3M00259.wav	H5NF183n3M00259.wav		1													7.51						H5NF183n3	H5NF183	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF183:H5NF183n3:H5NF183n3M00260.wav	H5NF183n3M00260.wav	1														5.76						H5NF183n3	H5NF183	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
