Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H2NF128:H2NF128n2:H2NF128n2M00497.wav	H2NF128n2M00497.wav																					H2NF128n2	H2NF128	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF128:H2NF128n2:H2NF128n2M00499.wav	H2NF128n2M00499.wav																					H2NF128n2	H2NF128	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF128:H2NF128n2:H2NF128n2M00505.wav	H2NF128n2M00505.wav																					H2NF128n2	H2NF128	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF128:H2NF128n2:H2NF128n2M00506.wav	H2NF128n2M00506.wav																					H2NF128n2	H2NF128	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF128:H2NF128n2:H2NF128n2M00512.wav	H2NF128n2M00512.wav																					H2NF128n2	H2NF128	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF128:H2NF128n2:H2NF128n2M00515.wav	H2NF128n2M00515.wav																					H2NF128n2	H2NF128	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF128:H2NF128n2:H2NF128n2M00517.wav	H2NF128n2M00517.wav																					H2NF128n2	H2NF128	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF128:H2NF128n2:H2NF128n2M00519.wav	H2NF128n2M00519.wav		1													2.75						H2NF128n2	H2NF128	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF128:H2NF128n2:H2NF128n2M00526.wav	H2NF128n2M00526.wav																					H2NF128n2	H2NF128	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF128:H2NF128n2:H2NF128n2M00527-Tabr.wav	H2NF128n2M00527-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9741			25.76		9.64		4.63	Tabr					H2NF128n2	H2NF128	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF128:H2NF128n2:H2NF128n2M00528-Tabr.wav	H2NF128n2M00528-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9808			26.37		7.71		2.61	Tabr					H2NF128n2	H2NF128	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF128:H2NF128n2:H2NF128n2M00530.wav	H2NF128n2M00530.wav	1														6.19						H2NF128n2	H2NF128	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
