Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00252.wav	H2NF137n3M00252.wav	1				1	1					41.05		5.86		4.03	Myci					H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00253.wav	H2NF137n3M00253.wav																					H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00254.wav	H2NF137n3M00254.wav	1				1	1	Myca	0.9336			47.13		3.16		12.42	Myca					H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00255-Epfu.wav	H2NF137n3M00255-Epfu.wav		1	Epfu	Epfu	2	3	Epfu	0.9985			27.59	1.15	11.26	0.88	5.46	Epfu	Lano				H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00256-Myca.wav	H2NF137n3M00256-Myca.wav	1		Myca	Myca	2	3	Myca	0.9404			46.26	0.81	4.66	0.16	10.11	Myca	Myci				H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00257.wav	H2NF137n3M00257.wav	1														8.08	Myci					H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00258.WAV	H2NF137n3M00258.wav	1			Myca	3	3			Myca/Myci	0.835/0.153	47.13	1.01	3.84	0.97	9.00	Myca					H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00259-Labl.wav	H2NF137n3M00259-Labl.wav	1		Labl	Labl	5	7	Labl	0.9998			40.70	0.35	7.25	0.32	6.59	Labl	Mylu				H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00260-Epfu.wav	H2NF137n3M00260-Epfu.wav		1	Epfu	Epfu	4	4	Epfu	0.9813			27.62	0.67	7.44	0.92	5.88	Epfu					H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00261.wav	H2NF137n3M00261.wav		1													3.20						H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00262-Epfu.wav	H2NF137n3M00262-Epfu.wav		1	Epfu	Epfu	2	2	Epfu	0.9514			25.52	0.44	11.33	0.52	5.14	Epfu	Tabr				H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00263.WAV	H2NF137n3M00263.wav		1							Epfu/Laci	0.352/0.322					3.72	Laci					H2NF137n3	H2NF137	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00264-Epfu.wav	H2NF137n3M00264-Epfu.wav		1	Epfu	Epfu	2	2	Epfu	1.0000			26.55	1.00	11.50	1.06	4.93	Epfu	Lano				H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00265.wav	H2NF137n3M00265.wav		1			1	1	Epfu	0.9987			25.86		12.50		3.65	Epfu					H2NF137n3	H2NF137	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00266.wav	H2NF137n3M00266.wav		1			1	1	Anpa	0.9867			27.21		9.93		3.47	Anpa					H2NF137n3	H2NF137	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00267.wav	H2NF137n3M00267.wav		1													5.97	Tabr					H2NF137n3	H2NF137	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00268.WAV	H2NF137n3M00268.wav		1							Lano/Laci	0.726/0.134					5.25						H2NF137n3	H2NF137	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00269.wav	H2NF137n3M00269.wav																					H2NF137n3	H2NF137	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00271.wav	H2NF137n3M00271.wav		1													2.70	Epfu					H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00272.WAV	H2NF137n3M00272.wav		1							Lano/Laci	0.626/0.221					3.71						H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00273.wav	H2NF137n3M00273.wav		1													3.62	Tabr					H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00274.wav	H2NF137n3M00274.wav		1			1	1					26.24		11.42		2.46	Epfu					H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00275.WAV	H2NF137n3M00275.wav		1			1	2			Lano/Laci	0.879/0.071	26.18		12.96		2.59	Epfu	Lano				H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00276.WAV	H2NF137n3M00276.wav		1							Lano/Tabr	0.690/0.237					3.39	Anpa					H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00277.WAV	H2NF137n3M00277.wav		1							Lano/Laci	0.452/0.399					2.44						H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00278.WAV	H2NF137n3M00278.wav		1							Lano/Laci	0.628/0.168					3.22						H2NF137n3	H2NF137	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF137:H2NF137n3:H2NF137n3M00279-Epfu.wav	H2NF137n3M00279-Epfu.wav		1	Epfu	Epfu	2	3	Epfu	0.9999			26.61	0.24	12.83	2.20	3.50	Epfu	Lano				H2NF137n3	H2NF137	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
