Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00010.WAV	H2NF140n1M00010.wav	1				1	2			Myca/Myci	0.684/0.315	48.61		2.80		11.49	Myca	Myci				H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00011.wav	H2NF140n1M00011.wav	1														7.35	Myci					H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00012.wav	H2NF140n1M00012.wav	1														6.23						H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00013-Myca.wav	H2NF140n1M00013-Myca.wav	1		Myca	Myca	6	7	Myca	0.9935			50.11	1.90	2.40	0.27	12.37	Myca	Labl				H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00016.wav	H2NF140n1M00016.wav	1														7.18						H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00017.wav	H2NF140n1M00017.wav																					H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00030.wav	H2NF140n1M00030.wav																					H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00031.wav	H2NF140n1M00031.wav																					H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00040.wav	H2NF140n1M00040.wav																					H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00050.wav	H2NF140n1M00050.wav																					H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00054.wav	H2NF140n1M00054.wav																					H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00082.wav	H2NF140n1M00082.wav																					H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00089.wav	H2NF140n1M00089.wav																					H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00094-Myca.wav	H2NF140n1M00094-Myca.wav	1		Myca	Myca	4	4	Myca	1.0000			54.22	1.77	2.39	0.34	17.68	Myca					H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF140:H2NF140n1:H2NF140n1M00099-Myca.wav	H2NF140n1M00099-Myca.wav	1		Myca	Myca	6	6	Myca	0.9981			52.55	2.75	2.73	0.35	11.64	Myca					H2NF140n1	H2NF140	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
