Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H1NF118:H1NF118n3:H1NF118n3M00339.wav	H1NF118n3M00339.wav																					H1NF118n3	H1NF118	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF118:H1NF118n3:H1NF118n3M00340.wav	H1NF118n3M00340.wav																					H1NF118n3	H1NF118	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF118:H1NF118n3:H1NF118n3M00342.wav	H1NF118n3M00342.wav	1														8.47						H1NF118n3	H1NF118	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF118:H1NF118n3:H1NF118n3M00344-Tabr.wav	H1NF118n3M00344-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9588			23.54		13.56		2.53	Tabr	Laci				H1NF118n3	H1NF118	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF118:H1NF118n3:H1NF118n3M00345.WAV	H1NF118n3M00345.wav	1								Myca/Myvo	0.760/0.162					14.86	Myca					H1NF118n3	H1NF118	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF118:H1NF118n3:H1NF118n3M00347.wav	H1NF118n3M00347.wav	1				1	1					45.96		4.23		4.05	Pahe					H1NF118n3	H1NF118	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF118:H1NF118n3:H1NF118n3M00348-Tabr.wav	H1NF118n3M00348-Tabr.wav		1	Tabr	Tabr	2	2	Tabr	0.9958			27.49	0.05	10.85	0.27	3.70	Tabr					H1NF118n3	H1NF118	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF118:H1NF118n3:H1NF118n3M00351.wav	H1NF118n3M00351.wav																					H1NF118n3	H1NF118	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF118:H1NF118n3:H1NF118n3M00353.wav	H1NF118n3M00353.wav																					H1NF118n3	H1NF118	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF118:H1NF118n3:H1NF118n3M00355-Laci.wav	H1NF118n3M00355-Laci.wav		1	Laci	Laci	1	1	Laci	0.9188			17.26		11.59			Laci					H1NF118n3	H1NF118	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF118:H1NF118n3:H1NF118n3M00356.wav	H1NF118n3M00356.wav	1														9.75						H1NF118n3	H1NF118	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF118:H1NF118n3:H1NF118n3M00357.wav	H1NF118n3M00357.wav																					H1NF118n3	H1NF118	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF118:H1NF118n3:H1NF118n3M00359.WAV	H1NF118n3M00359.wav		1		TabrLaci	2	4			Tabr/Laci	0.755/0.245	21.31	0.06	13.38	0.34	3.27	Tabr	Laci				H1NF118n3	H1NF118	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
