Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00069.wav	H5NF187n2M00069.wav	1														8.86						H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00074.WAV	H5NF187n2M00074.wav	1								Myca/Myci	0.772/0.195					14.67	Myca					H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00075-Myca.wav	H5NF187n2M00075-Myca.wav	1		Myca	Myca	2	2	Myca	0.9668			49.22	0.37	3.48	0.21	6.83	Myca					H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00077.wav	H5NF187n2M00077.wav																					H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00078.wav	H5NF187n2M00078.wav	1														8.53						H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00084.WAV	H5NF187n2M00084.wav		1							Tabr/Laci	0.786/0.214					5.74	Tabr					H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00085.wav	H5NF187n2M00085.wav	1				1	1	Myca	0.9501			48.89		2.19		8.17	Myca					H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00086.wav	H5NF187n2M00086.wav																					H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00088.wav	H5NF187n2M00088.wav																					H5NF187n2	H5NF187	2999.93	3.22	20 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00093.wav	H5NF187n2M00093.wav		1													4.05						H5NF187n2	H5NF187	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00100.wav	H5NF187n2M00100.wav	1				1	1					55.12		3.18		5.53	Myyu					H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00102.wav	H5NF187n2M00102.wav	1				1	3	Myyu	0.9455			57.49		3.17		11.20	Myyu	Myca	Labl			H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00104.wav	H5NF187n2M00104.wav																					H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00110.wav	H5NF187n2M00110.wav																					H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00113.wav	H5NF187n2M00113.wav																					H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00124-Myca.wav	H5NF187n2M00124-Myca.wav	1		Myca	Myca	3	3	Myca	0.9770			48.16	0.23	2.67	0.07	7.20	Myca					H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00126.wav	H5NF187n2M00126.wav	1														6.62						H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00128.wav	H5NF187n2M00128.wav																					H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF187:H5NF187n2:H5NF187n2M00136.wav	H5NF187n2M00136.wav																					H5NF187n2	H5NF187	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
