Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00135-Laci.wav	H3NF157n3M00135-Laci.wav		1	Laci	Laci	2	2	Laci	0.9996			19.09	2.85	20.20	11.29	2.58	Laci					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00136.wav	H3NF157n3M00136.wav		1		TabrLaci	1	2	Tabr	0.9344			22.24		17.72		4.80	Tabr	Laci				H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00137.wav	H3NF157n3M00137.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00138.wav	H3NF157n3M00138.wav															2.96						H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00142.wav	H3NF157n3M00142.wav															12.82						H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00143.wav	H3NF157n3M00143.wav															5.85						H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00144.wav	H3NF157n3M00144.wav															12.35						H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00146.wav	H3NF157n3M00146.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00148.wav	H3NF157n3M00148.wav															0.78						H3NF157n3	H3NF157	2999.93	3.22	20 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00155-Myth.wav	H3NF157n3M00155-Myth.wav		1	Myth	Myth	3	4	Myth	0.9998			27.68	0.81	2.69	0.66	7.81	Myth	Myev				H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00157-Tabr.wav	H3NF157n3M00157-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9738			20.35		12.50		2.60	Tabr					H3NF157n3	H3NF157	2999.93	3.22	20 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00158.wav	H3NF157n3M00158.wav															10.29						H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00159.wav	H3NF157n3M00159.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00161.wav	H3NF157n3M00161.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00164.wav	H3NF157n3M00164.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00166.wav	H3NF157n3M00166.wav		1													1.58						H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00167.wav	H3NF157n3M00167.wav	1				1	1	Mylu	0.9494			41.97		4.64		5.84	Mylu					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00169.wav	H3NF157n3M00169.wav	1				1	1					40.29		5.16		9.29	Mylu					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00170.wav	H3NF157n3M00170.wav	1				1	1	Myvo	0.9324			41.92		5.54		5.52	Myvo	Mylu				H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00171.wav	H3NF157n3M00171.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00173.wav	H3NF157n3M00173.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00177.wav	H3NF157n3M00177.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00179.wav	H3NF157n3M00179.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00180-Laci.wav	H3NF157n3M00180-Laci.wav		1	Laci	Laci	1	1	Laci	0.9386			21.30		8.34		7.65	Laci					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00181.wav	H3NF157n3M00181.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00182-Tabr.wav	H3NF157n3M00182-Tabr.wav		1	Tabr	Tabr	2	2	Tabr	0.9908			22.72		14.69		10.89	Tabr					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00184.wav	H3NF157n3M00184.wav															2.21						H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00186.wav	H3NF157n3M00186.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00187.wav	H3NF157n3M00187.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00189.wav	H3NF157n3M00189.wav															2.44						H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00190-Myca.wav	H3NF157n3M00190-Myca.wav	1		Myca	Myca	7	7	Myca	0.9602			51.52	1.78	3.11	0.73	10.91	Myca					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00193.wav	H3NF157n3M00193.wav	1														6.05						H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00197.wav	H3NF157n3M00197.wav	1				1	1					40.45		3.72		6.12	Myvo					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00198.wav	H3NF157n3M00198.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00199.wav	H3NF157n3M00199.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00201.WAV	H3NF157n3M00201.wav	1								Mylu/Myvo	0.741/0.245					8.37	Mylu					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00203.wav	H3NF157n3M00203.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00204.wav	H3NF157n3M00204.wav		1													3.61						H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00205.wav	H3NF157n3M00205.wav		1			1	1	Anpa	0.9718			29.45		4.15		8.22	Anpa	Epfu				H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00206.wav	H3NF157n3M00206.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00207.wav	H3NF157n3M00207.wav	1				1	1					55.47		2.77		3.57	Myyu					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF157:H3NF157n3:H3NF157n3M00208.wav	H3NF157n3M00208.wav																					H3NF157n3	H3NF157	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
