Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00008-Lano.wav	H3NF152n1M00008-Lano.wav		1	Lano	Lano	2	2	Lano	0.9834			25.72	0.20	14.72	0.34	4.33	Lano					H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00009.wav	H3NF152n1M00009.wav		1		Lano	1	1	Lano	0.9424			26.30		12.21		3.57	Lano					H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00011.wav	H3NF152n1M00011.wav		1													2.89						H3NF152n1	H3NF152	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00012-Lano.wav	H3NF152n1M00012-Lano.wav		1	Lano	Lano	2	2	Lano	0.9734			24.56	0.14	18.85	0.95	3.72	Lano					H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00013.wav	H3NF152n1M00013.wav	1				1	1	Mylu	0.9063			37.97		6.17		9.67	Mylu	Myci				H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00015.wav	H3NF152n1M00015.wav	1			Mylu	4	4	Myci	0.9964			38.85	1.25	5.89	0.84	7.82	Mylu					H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00016-Laci.wav	H3NF152n1M00016-Laci.wav		1	Laci	Laci	1	1	Laci	0.9999			22.05		8.01		2.39	Laci					H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00017.WAV	H3NF152n1M00017.wav		1							Tabr/Lano	0.889/0.081					2.40	Tabr					H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00018.wav	H3NF152n1M00018.wav																					H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00023.wav	H3NF152n1M00023.wav	1														9.13						H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00026.wav	H3NF152n1M00026.wav		1		Lano	1	1	Lano	0.9220			27.78		7.86		1.12	Lano					H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00027-Lano.wav	H3NF152n1M00027-Lano.wav		1	Lano	Lano	3	3	Lano	0.9685			26.52	0.36	11.71	1.06	4.00	Lano					H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00029.wav	H3NF152n1M00029.wav		1		Lano	1	1	Lano	0.9234			26.15		12.57		4.63	Anpa	Epfu	Lano			H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00030.wav	H3NF152n1M00030.wav		1													4.83						H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00031.WAV	H3NF152n1M00031.wav	1								Myca/Myci	0.889/0.094					13.57	Myca					H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00032.WAV	H3NF152n1M00032.wav	1								Myca/Myci	0.695/0.295					14.36	Myca					H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00034.wav	H3NF152n1M00034.wav		1													2.66						H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF152:H3NF152n1:H3NF152n1M00035-Lano.wav	H3NF152n1M00035-Lano.wav		1	Lano	Lano	2	2	Lano	0.9979			26.96	0.30	14.53	1.00	2.59	Lano					H3NF152n1	H3NF152	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
