Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n2:H4NF175n2M00245.wav	H4NF175n2M00245.wav		1			1	1	Epfu	0.9914			25.29		13.10		3.14	Epfu					H4NF175n2	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n2:H4NF175n2M00251-Lano.wav	H4NF175n2M00251-Lano.wav		1	Lano	Lano	2	2	Lano	0.9816			25.92	0.76	11.24	0.82	3.87	Lano					H4NF175n2	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n2:H4NF175n2M00255-Epfu.wav	H4NF175n2M00255-Epfu.wav		1	Epfu	Epfu	2	2	Epfu	1.0000			27.74	0.73	11.76	0.59	3.15	Epfu	Lano	Tabr			H4NF175n2	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n2:H4NF175n2M00256-Lano.wav	H4NF175n2M00256-Lano.wav		1	Lano	Lano	7	7	Lano	0.9972			25.39	0.12	15.69	1.16	3.74	Lano					H4NF175n2	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n2:H4NF175n2M00257.wav	H4NF175n2M00257.wav		1		Lano	1	1	Lano	1.0000			27.33		34.44		4.53	Lano					H4NF175n2	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n2:H4NF175n2M00258.wav	H4NF175n2M00258.wav		1			1	1	Epfu	0.9235			30.70		5.64		7.05	Epfu					H4NF175n2	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n2:H4NF175n2M00259.WAV	H4NF175n2M00259.wav		1							Anpa/Epfu	0.653/0.179					6.95	Lano					H4NF175n2	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n2:H4NF175n2M00261.wav	H4NF175n2M00261.wav		1													9.32						H4NF175n2	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n2:H4NF175n2M00262.WAV	H4NF175n2M00262.wav		1							Epfu/Anpa	0.615/0.375					6.88	Epfu					H4NF175n2	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n2:H4NF175n2M00263.wav	H4NF175n2M00263.wav		1													1.71						H4NF175n2	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n2:H4NF175n2M00264.wav	H4NF175n2M00264.wav		1		MycaMyev	3	5	Myca	0.9914			49.75	0.64	2.55	0.23	8.67	Myca	Myev				H4NF175n2	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n2:H4NF175n2M00265-Tabr.wav	H4NF175n2M00265-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9383			25.69		10.96		2.41	Tabr					H4NF175n2	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
