Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00399-Myci.wav	H4NF175n3M00399-Myci.wav	1		Myci	Myci	4	4	Myci	0.9993			43.36	1.65	3.94	0.25	11.64	Myci					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00401.wav	H4NF175n3M00401.wav																					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00402.wav	H4NF175n3M00402.wav	1														6.08						H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00404-Myci.wav	H4NF175n3M00404-Myci.wav	1		Myci	Myci	2	2	Myci	0.9996			42.09	1.85	3.75	0.43	10.47	Myci					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00408.wav	H4NF175n3M00408.wav		1													0.68						H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00409.wav	H4NF175n3M00409.wav		1													3.54						H4NF175n3	H4NF175	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00410.wav	H4NF175n3M00410.wav															3.69						H4NF175n3	H4NF175	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00412.WAV	H4NF175n3M00412.wav	1			Myca	5	5			Myca/Myyu	0.647/0.350	47.24	0.61	5.41	0.20	9.05	Myca	Myyu				H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00413.wav	H4NF175n3M00413.wav	1														11.90	Myca					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00414-Myca.wav	H4NF175n3M00414-Myca.wav	1		Myca	Myca	3	4	Myca	0.9794			47.36	0.07	3.37	0.34	11.01	Myca	Pahe				H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00415-Lano.wav	H4NF175n3M00415-Lano.wav		1	Lano	Lano	3	3	Lano	0.9795			26.05	0.32	13.71	1.57	3.61	Lano					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00416.wav	H4NF175n3M00416.wav		1													8.65						H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00417.wav	H4NF175n3M00417.wav	1				1	1					49.33		2.28		10.97	Myca					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00418.wav	H4NF175n3M00418.wav																					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00420.wav	H4NF175n3M00420.wav		1													3.01						H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00421.wav	H4NF175n3M00421.wav				Lano	1	1	Lano	1.0000			26.45		38.57			Lano					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00422.wav	H4NF175n3M00422.wav		1					Tabr	0.9093							4.93	Tabr					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00424.WAV	H4NF175n3M00424.wav		1							Epfu/Anpa	0.503/0.488					5.17						H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00425.WAV	H4NF175n3M00425.wav		1							Epfu/Anpa	0.695/0.270					6.27	Epfu					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00428-Myca.wav	H4NF175n3M00428-Myca.wav	1		Myca	Myca	5	5	Myca	0.9755			47.81	0.75	3.81	0.18	10.58	Myca					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00429-Myca.wav	H4NF175n3M00429-Myca.wav	1		Myca	Myca	3	4	Myca	0.9871			48.99	1.00	3.08	0.39	8.61	Myca	Myyu				H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00430.wav	H4NF175n3M00430.wav	1				1	1	Pahe	0.9996			44.26		3.45		4.38	Myca	Myci	Pahe			H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00431-Myca.wav	H4NF175n3M00431-Myca.wav	1		Myca	Myca	3	4	Myca	0.9829			49.01	1.86	3.14	0.11	7.06	Myca	Coto				H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00432-Myca.wav	H4NF175n3M00432-Myca.wav	1		Myca	Myca	2	2	Myca	0.9817			47.64	0.91	2.97	0.87	9.55	Myca					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00433.wav	H4NF175n3M00433.wav	1				1	1	Myca	0.9880			48.48		3.37		12.30	Myca					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00434.WAV	H4NF175n3M00434.wav	1								Myci/Mylu	0.847/0.064					9.88	Labl					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00435.wav	H4NF175n3M00435.wav																					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00436-Myca.wav	H4NF175n3M00436-Myca.wav	1		Myca	Myca	2	2	Myca	0.9251			47.31		3.80		3.41	Myca					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00437.WAV	H4NF175n3M00437.wav	1								Myca/Myci	0.763/0.202					4.36	Myca	Myci				H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00438.wav	H4NF175n3M00438.wav	1				1	1					47.29		2.70		3.75	Myca					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00439.wav	H4NF175n3M00439.wav	1				1	1	Myca	0.9588			46.56		3.21		15.36	Myca					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00443-Myci.wav	H4NF175n3M00443-Myci.wav	1		Myci	Myci	6	6	Myci	0.9997			44.88	0.52	2.56	0.07	12.48	Myci					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00444.wav	H4NF175n3M00444.wav	1				1	1	Myci	0.9990			45.11		2.55		7.12	Myci					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00445.wav	H4NF175n3M00445.wav	1			MyciPahe	2	4	Myci	1.0000			41.71	0.03	4.91	0.18	7.02	Myci	Pahe				H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00446-Epfu.wav	H4NF175n3M00446-Epfu.wav		1	Epfu	Epfu	3	3	Epfu	0.9923			27.49	0.29	8.13	0.16	8.04	Epfu	Lano				H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00447-Myca.wav	H4NF175n3M00447-Myca.wav	1		Myca	Myca	4	4	Myca	0.9660			47.77	0.78	3.54	0.19	10.04	Myca					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00448-Myca.wav	H4NF175n3M00448-Myca.wav	1		Myca	Myca	4	4	Myca	0.9689			47.73	0.99	3.42	0.29	6.68	Myca					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00449.wav	H4NF175n3M00449.wav															7.94						H4NF175n3	H4NF175	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00450.wav	H4NF175n3M00450.wav		1		Lano	1	1	Lano	1.0000			26.27		25.67		4.17	Lano					H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00451.wav	H4NF175n3M00451.wav															6.70						H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00452.wav	H4NF175n3M00452.wav		1													3.23						H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00454.wav	H4NF175n3M00454.wav															6.76						H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00455.wav	H4NF175n3M00455.wav		1													6.98						H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00456.wav	H4NF175n3M00456.wav															1.73						H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF175:H4NF175n3:H4NF175n3M00458.wav	H4NF175n3M00458.wav		1													7.32						H4NF175n3	H4NF175	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
