Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00005.wav	H2NF130n1M00005.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00008.wav	H2NF130n1M00008.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00017.wav	H2NF130n1M00017.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00032.wav	H2NF130n1M00032.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00033.wav	H2NF130n1M00033.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00036.wav	H2NF130n1M00036.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00041.wav	H2NF130n1M00041.wav		1													10.66						H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00045.wav	H2NF130n1M00045.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00047.wav	H2NF130n1M00047.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00061.wav	H2NF130n1M00061.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00073.wav	H2NF130n1M00073.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00080.wav	H2NF130n1M00080.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00082.wav	H2NF130n1M00082.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00087-Myca.wav	H2NF130n1M00087-Myca.wav	1		Myca	Myca	4	5	Myca	0.9827			49.39	1.21	2.32	0.11	11.01	Myca	Coto				H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00090.wav	H2NF130n1M00090.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00100.wav	H2NF130n1M00100.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00119.wav	H2NF130n1M00119.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00127.wav	H2NF130n1M00127.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00134.wav	H2NF130n1M00134.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00136.wav	H2NF130n1M00136.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00141.wav	H2NF130n1M00141.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00147.wav	H2NF130n1M00147.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00150.wav	H2NF130n1M00150.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00169.wav	H2NF130n1M00169.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF130:H2NF130N1:H2NF130n1M00177.wav	H2NF130n1M00177.wav																					H2NF130N1	H2NF130	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
