Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H1F106:Night1:H1F106n1M00039.wav	H1F106n1M00039.wav																					Night1	H1F106	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106:Night1:H1F106n1M00044.wav	H1F106n1M00044.wav																					Night1	H1F106	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106:Night1:H1F106n1M00068.wav	H1F106n1M00068.wav																					Night1	H1F106	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106:Night1:H1F106n1M00072.wav	H1F106n1M00072.wav																					Night1	H1F106	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106:Night1:H1F106n1M00078-Lano.wav	H1F106n1M00078-Lano.wav		1	Lano	Lano	5	5	Lano	0.9941			26.36	0.51	14.90	1.35	3.14	Lano					Night1	H1F106	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106:Night1:H1F106n1M00079-Tabr.wav	H1F106n1M00079-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9662			25.62		12.45		3.33	Tabr					Night1	H1F106	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106:Night1:H1F106n1M00081.WAV	H1F106n1M00081.wav		1		TabrLano	2	4			Tabr/Lano	0.881/0.117	26.94	1.62	12.58	5.90	6.07	Tabr	Lano	Laci			Night1	H1F106	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106:Night1:H1F106n1M00082.wav	H1F106n1M00082.wav																					Night1	H1F106	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106:Night1:H1F106n1M00083-Lano.wav	H1F106n1M00083-Lano.wav		1	Lano	Lano	5	6	Lano	0.9834			25.90	0.54	14.57	2.46	5.06	Lano	Tabr				Night1	H1F106	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106:Night1:H1F106n1M00084-Lano.wav	H1F106n1M00084-Lano.wav		1	Lano	Lano	2	2	Lano	0.9804			25.41	0.73	19.55	8.29	4.53	Lano					Night1	H1F106	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
