Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00521-Lano.wav	H1F106N3M00521-Lano.wav		1	Lano	Lano	8	8	Lano	0.9996			26.10	0.28	17.22	1.23	4.45	Lano					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00522.wav	H1F106N3M00522.wav	1				1	1	Pahe	0.9199			47.58		3.44		12.99	Myca	Pahe				Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00523.wav	H1F106N3M00523.wav	1			MycaPahe	3	5	Myca	0.9918			48.46	0.07	3.54	0.25	12.38	Myca	Pahe	Labl	Coto		Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00524-Lano.wav	H1F106N3M00524-Lano.wav		1	Lano	Lano	3	4	Lano	0.9709			25.53	0.48	17.14	0.67	3.00	Lano	Tabr				Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00525.WAV	H1F106N3M00525.wav		1		LanoTabr	2	4			Tabr/Lano	0.722/0.278	25.80	0.57	18.79	3.96	5.28	Tabr	Lano				Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00526-Lano.wav	H1F106N3M00526-Lano.wav		1	Lano	Lano	6	6	Lano	0.9999			26.07	0.38	15.71	1.59	6.58	Lano					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00527-Lano.wav	H1F106N3M00527-Lano.wav		1	Lano	Lano	6	6	Lano	0.9827			26.97	0.87	12.42	3.48	6.43	Lano					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00528-Lano.wav	H1F106N3M00528-Lano.wav		1	Lano	Lano	3	3	Lano	0.9890			25.56	0.58	17.09	2.40	4.84	Lano					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00529-Lano.wav	H1F106N3M00529-Lano.wav		1	Lano	Lano	2	3	Lano	0.9719			25.85	0.11	16.91	0.53	3.12	Lano	Tabr				Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00530-Lano.wav	H1F106N3M00530-Lano.wav		1	Lano	Lano	2	2	Lano	0.9652			25.56	0.17	18.32	0.70	4.04	Lano					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00531-Myca.wav	H1F106N3M00531-Myca.wav	1		Myca	Myca	2	2	Myca	0.9768			47.29	0.64	2.62	0.29	8.31	Myca	Myci				Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00532.wav	H1F106N3M00532.wav		1		LanoPahe	2	4	Lano	0.9456			26.14	0.41	13.41	3.33	4.11	Lano	Pahe	Tabr			Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00533-Lano.wav	H1F106N3M00533-Lano.wav		1	Lano	Lano	4	4	Lano	0.9807			26.42	0.45	13.86	2.00	5.57	Lano	Myci				Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00534.wav	H1F106N3M00534.wav		1													3.10						Night3	H1F106i	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00535-Lano.wav	H1F106N3M00535-Lano.wav		1	Lano	Lano	2	2	Lano	0.9920			27.04	0.15	17.75	1.41	3.20	Lano					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00536-Lano.wav	H1F106N3M00536-Lano.wav		1	Lano	Lano	2	2	Lano	0.9999			25.81	0.04	20.06	2.95	3.69	Lano					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00537-Lano.wav	H1F106N3M00537-Lano.wav		1	Lano	Lano	4	4	Lano	0.9949			27.40	0.17	14.58	1.48	3.57	Lano					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00538-Lano.wav	H1F106N3M00538-Lano.wav		1	Lano	Lano	6	6	Lano	0.9967			26.58	0.52	14.76	3.10	4.55	Lano					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00539.WAV	H1F106N3M00539.wav	1				1	2			Myca/Myci	0.886/0.108	48.21		4.05		8.67	Myca	Labl				Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00540-Lano.wav	H1F106N3M00540-Lano.wav		1	Lano	Lano	5	5	Lano	0.9997			26.21	0.19	18.29	1.80	3.50	Lano					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00541-Lano.wav	H1F106N3M00541-Lano.wav		1	Lano	Lano	7	7	Lano	0.9972			25.98	0.41	14.24	1.97	3.26	Lano					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00542.WAV	H1F106N3M00542.wav		1			1	2			Epfu/Anpa	0.555/0.442	30.90		4.55		8.31	Epfu	Anpa	Coto			Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00543-Lano.wav	H1F106N3M00543-Lano.wav		1	Lano	Lano	5	5	Lano	0.9955			25.90	0.50	14.30	0.81	4.37	Lano					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00544.wav	H1F106N3M00544.wav	1				1	1	Myca	0.9690			49.06		2.12		9.54	Myca					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00545.wav	H1F106N3M00545.wav		1			1	1					25.91		2.89		5.70	Myth					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00546-Myca.wav	H1F106N3M00546-Myca.wav	1		Myca	Myca	3	3	Myca	0.9597			48.02	0.23	2.27	0.04	10.49	Myca					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00547.wav	H1F106N3M00547.wav	1			Myvo	2	2	Myvo	0.9667			43.00	0.29	4.09	0.16	5.00	Myvo					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00548-Myev.wav	H1F106N3M00548-Myev.wav	1		Myev	Myev	7	7	Myev	1.0000			31.95	1.36	2.57	0.23	10.24	Myev					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00549.wav	H1F106N3M00549.wav		1													9.36						Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00550.wav	H1F106N3M00550.wav																					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00551-Myca.wav	H1F106N3M00551-Myca.wav	1		Myca	Myca	4	4	Myca	0.9843			49.60	1.63	2.48	0.28	11.00	Myca					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00552-Laci.wav	H1F106N3M00552-Laci.wav		1	Laci	Laci	1	1	Laci	0.9991			21.73		9.54		2.83	Laci					Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1F106i:Night3:H1F106N3M00553-Lano.wav	H1F106N3M00553-Lano.wav		1	Lano	Lano	4	4	Lano	0.9910			27.06	0.31	12.07	1.78	3.80	Lano	Tabr				Night3	H1F106i	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
