Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00001.wav	H3NF154n1M00001.wav															3.15						Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00010.wav	H3NF154n1M00010.wav																					Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00012.wav	H3NF154n1M00012.wav																					Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00014.wav	H3NF154n1M00014.wav																					Night1	H3NF154	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00027-Lano.wav	H3NF154n1M00027-Lano.wav		1	Lano	Lano	2	3	Lano	0.9990			25.59	0.09	12.01	0.01	3.40	Lano	Laci				Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00028.wav	H3NF154n1M00028.wav																					Night1	H3NF154	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00034.wav	H3NF154n1M00034.wav	1				1	1					41.62		4.20		8.42	Mylu					Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00037.wav	H3NF154n1M00037.wav															1.74						Night1	H3NF154	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00038.wav	H3NF154n1M00038.wav																					Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00044.wav	H3NF154n1M00044.wav																					Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00051.wav	H3NF154n1M00051.wav																					Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00054.wav	H3NF154n1M00054.wav																					Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00062.wav	H3NF154n1M00062.wav																					Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00066.wav	H3NF154n1M00066.wav																					Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00077.wav	H3NF154n1M00077.wav																					Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00083.wav	H3NF154n1M00083.wav																					Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF154:Night1:H3NF154n1M00092.wav	H3NF154n1M00092.wav																					Night1	H3NF154	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
