Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H5NF192:Night1:H5NF192M00002.wav	H5NF192M00002.wav																					Night1	H5NF192	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF192:Night1:H5NF192M00004-Tabr.wav	H5NF192M00004-Tabr.wav		1	Tabr	Tabr	2	2	Tabr	0.9998			22.02	0.02	12.24	0.80	2.85	Tabr					Night1	H5NF192	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF192:Night1:H5NF192M00005-Tabr.wav	H5NF192M00005-Tabr.wav		1	Tabr	Tabr	2	2	Tabr	0.9873			25.31	1.16	11.06	0.48	4.35	Tabr					Night1	H5NF192	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF192:Night1:H5NF192M00007-Myth.wav	H5NF192M00007-Myth.wav		1	Myth	Myth	8	8	Myth	1.0000			25.73	0.88	2.65	0.50	6.98	Myth					Night1	H5NF192	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF192:Night1:H5NF192M00008.wav	H5NF192M00008.wav	1														14.34						Night1	H5NF192	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF192:Night1:H5NF192M00009.WAV	H5NF192M00009.wav	1								Myca/Myci	0.747/0.242					9.51	Myca					Night1	H5NF192	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF192:Night1:H5NF192M00010-Myca.wav	H5NF192M00010-Myca.wav	1		Myca	Myca	4	4	Myca	0.9826			50.07	2.88	3.21	0.82	11.97	Myca					Night1	H5NF192	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF192:Night1:H5NF192M00011.wav	H5NF192M00011.wav		1													6.06	Epfu					Night1	H5NF192	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF192:Night1:H5NF192M00012.wav	H5NF192M00012.wav		1													7.30						Night1	H5NF192	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF192:Night1:H5NF192M00013.WAV	H5NF192M00013.wav		1							Epfu/Lano	0.447/0.377					7.43						Night1	H5NF192	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
