Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00229.wav	H1NF115n2M00229.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00231.wav	H1NF115n2M00231.wav	1				1	1	Myca	0.9554			51.38		2.41		9.98	Myca	Myci				H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00232-Myca.wav	H1NF115n2M00232-Myca.wav	1		Myca	Myca	5	6	Myca	0.9760			49.71	1.07	3.68	0.61	7.41	Myca	Myyu				H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00233.wav	H1NF115n2M00233.wav	1				1	1					56.43		2.15		8.54	Coto					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00234.wav	H1NF115n2M00234.wav	1				1	1	Myca	0.9879			48.06		4.57		8.62	Myca	Coto				H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00235-Myca.wav	H1NF115n2M00235-Myca.wav	1		Myca	Myca	5	5	Myca	0.9812			48.37	0.72	4.22	0.13	10.83	Myca	Myyu				H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00236-Myca.wav	H1NF115n2M00236-Myca.wav	1		Myca	Myca	8	8	Myca	0.9981			53.33	2.49	2.58	0.13	13.56	Myca					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00237.wav	H1NF115n2M00237.wav	1														6.48	Myca	Labl				H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00238-Myca.wav	H1NF115n2M00238-Myca.wav	1		Myca	Myca	4	4	Myca	0.9767			49.07	0.78	3.53	0.18	10.69	Myca					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00239.wav	H1NF115n2M00239.wav	1				1	1	Myca	0.9666			48.94		3.74		8.85	Myca	Myyu				H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00240.wav	H1NF115n2M00240.wav	1				1	1					46.71		5.04		9.44	Myca					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00241-Myca.wav	H1NF115n2M00241-Myca.wav	1		Myca	Myca	8	8	Myca	0.9816			52.11	1.07	2.76	0.39	12.03	Myca					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00242.wav	H1NF115n2M00242.wav	1				1	1	Myca	0.9797			48.63		3.51		10.20	Myca					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00243.wav	H1NF115n2M00243.wav	1				1	1					50.08		4.24		11.13	Myca					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00244.wav	H1NF115n2M00244.wav	1														11.00						H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00247.wav	H1NF115n2M00247.wav	1														5.35						H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00248-Myca.wav	H1NF115n2M00248-Myca.wav	1		Myca	Myca	3	3	Myca	0.9832			47.03	1.10	4.48	0.53	11.70	Myca					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00255.wav	H1NF115n2M00255.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00260.wav	H1NF115n2M00260.wav																					H1NF115n2	H1NF115	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00275.wav	H1NF115n2M00275.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00288.wav	H1NF115n2M00288.wav																					H1NF115n2	H1NF115	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00295.wav	H1NF115n2M00295.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00303.wav	H1NF115n2M00303.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00310.wav	H1NF115n2M00310.wav																					H1NF115n2	H1NF115	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00328.wav	H1NF115n2M00328.wav																					H1NF115n2	H1NF115	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00333.wav	H1NF115n2M00333.wav																					H1NF115n2	H1NF115	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00359.wav	H1NF115n2M00359.wav																					H1NF115n2	H1NF115	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00361.wav	H1NF115n2M00361.wav																					H1NF115n2	H1NF115	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00371.wav	H1NF115n2M00371.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00379.wav	H1NF115n2M00379.wav																					H1NF115n2	H1NF115	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00395.wav	H1NF115n2M00395.wav																					H1NF115n2	H1NF115	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00399.wav	H1NF115n2M00399.wav																					H1NF115n2	H1NF115	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00409.wav	H1NF115n2M00409.wav																					H1NF115n2	H1NF115	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00411.wav	H1NF115n2M00411.wav																					H1NF115n2	H1NF115	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00427.wav	H1NF115n2M00427.wav																					H1NF115n2	H1NF115	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00445.wav	H1NF115n2M00445.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00463.wav	H1NF115n2M00463.wav																					H1NF115n2	H1NF115	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00509.wav	H1NF115n2M00509.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00533.wav	H1NF115n2M00533.wav																					H1NF115n2	H1NF115	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00544.wav	H1NF115n2M00544.wav																					H1NF115n2	H1NF115	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00549.wav	H1NF115n2M00549.wav																					H1NF115n2	H1NF115	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00554.wav	H1NF115n2M00554.wav	1														8.69						H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00564.wav	H1NF115n2M00564.wav																					H1NF115n2	H1NF115	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00575.wav	H1NF115n2M00575.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00580.wav	H1NF115n2M00580.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00587-Laci.wav	H1NF115n2M00587-Laci.wav		1	Laci	Laci	3	3	Laci	0.9689			23.58	0.21	9.05	0.15	5.40	Laci					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00588.wav	H1NF115n2M00588.wav	1				1	1	Myyu	0.9444			51.60		3.32		8.28	Myyu					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00589.wav	H1NF115n2M00589.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00591.wav	H1NF115n2M00591.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00596.wav	H1NF115n2M00596.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00599.wav	H1NF115n2M00599.wav																					H1NF115n2	H1NF115	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n2:H1NF115n2M00606.wav	H1NF115n2M00606.wav																					H1NF115n2	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
