Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00629-Myca.wav	H1NF115n3M00629-Myca.wav	1		Myca	Myca	2	2	Myca	0.9851			50.57	1.86	2.97	0.58	9.32	Myca	Myyu				H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00631.wav	H1NF115n3M00631.wav	1														10.58						H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00632.WAV	H1NF115n3M00632.wav	1								Myca/Myyu	0.421/0.273					6.07	Myca	Myci				H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00634.wav	H1NF115n3M00634.wav																					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00635.wav	H1NF115n3M00635.wav	1														6.75						H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00636.wav	H1NF115n3M00636.wav	1														10.41						H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00637.wav	H1NF115n3M00637.wav	1														4.89						H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00638.wav	H1NF115n3M00638.wav	1														3.26						H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00639.wav	H1NF115n3M00639.wav	1														5.05						H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00640.wav	H1NF115n3M00640.wav																					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00641.wav	H1NF115n3M00641.wav	1														12.11						H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00642.WAV	H1NF115n3M00642.wav	1								Myvo/Mylu	0.621/0.326					9.29						H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00643.wav	H1NF115n3M00643.wav	1				1	1					53.35		2.31		17.82	Myca					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00644-Myev.wav	H1NF115n3M00644-Myev.wav	1		Myev	Myev	8	8	Myev	1.0000			35.93	1.57	2.26	0.26	7.09	Myev					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00645.wav	H1NF115n3M00645.wav																					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00647.wav	H1NF115n3M00647.wav																					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00648.wav	H1NF115n3M00648.wav																					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00664.wav	H1NF115n3M00664.wav																					H1NF115n3	H1NF115	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00670.wav	H1NF115n3M00670.wav																					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00677.wav	H1NF115n3M00677.wav																					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00682.wav	H1NF115n3M00682.wav																					H1NF115n3	H1NF115	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00699.wav	H1NF115n3M00699.wav																					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00701.wav	H1NF115n3M00701.wav																					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00706.wav	H1NF115n3M00706.wav																					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00708.wav	H1NF115n3M00708.wav																					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00727.wav	H1NF115n3M00727.wav																					H1NF115n3	H1NF115	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00750.wav	H1NF115n3M00750.wav																					H1NF115n3	H1NF115	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H1NF115:H1NF115n3:H1NF115n3M00755.wav	H1NF115n3M00755.wav																					H1NF115n3	H1NF115	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
