Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00836-Myyu.wav	H5NF184n2M00836-Myyu.wav	1		Myyu	Myyu	3	3	Myyu	0.9680			47.50	2.35	5.84	0.47	10.75	Myyu	Myca				Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00837.wav	H5NF184n2M00837.wav	1				1	1	Pahe	1.0000			47.16		4.84		6.48	Pahe					Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00838.wav	H5NF184n2M00838.wav	1				1	1	Myyu	0.9120			46.83		5.77		3.35	Myyu					Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00839-Myyu.wav	H5NF184n2M00839-Myyu.wav	1		Myyu	Myyu	4	4	Myyu	0.9333			46.82	0.76	6.27	1.02	8.68	Myyu	Myca				Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00841-Myca.wav	H5NF184n2M00841-Myca.wav	1		Myca	Myca	2	2	Myca	0.9860			47.47	0.04	4.75	0.18	7.49	Myca	Myyu				Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00843-Myca.wav	H5NF184n2M00843-Myca.wav	1		Myca	Myca	4	5	Myca	0.9601			49.43	0.47	4.80	0.49	10.88	Myca	Myyu	Pahe			Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00844.WAV	H5NF184n2M00844.wav	1			MyyuMyca	2	4			Myyu/Myca	0.550/0.449	47.05	0.79	6.24	0.22	10.48	Myyu	Myca				Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00845.WAV	H5NF184n2M00845.wav	1								Myca/Myci	0.797/0.128					9.66	Myca					Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00847-Myca.wav	H5NF184n2M00847-Myca.wav	1		Myca	Myca	5	5	Myca	0.9873			48.55	0.78	4.38	0.86	11.45	Myca					Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00848-Myca.wav	H5NF184n2M00848-Myca.wav	1		Myca	Myca	7	7	Myca	0.9526			48.80	1.56	3.41	0.88	9.31	Myca					Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00849-Myca.wav	H5NF184n2M00849-Myca.wav	1		Myca	Myca	3	3	Myca	0.9625			48.32	0.21	3.44	0.65	12.83	Myca					Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00850.wav	H5NF184n2M00850.wav																					Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00853-Myca.wav	H5NF184n2M00853-Myca.wav	1		Myca	Myca	8	8	Myca	0.9817			47.91	0.84	3.76	0.39	10.94	Myca					Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00858.wav	H5NF184n2M00858.wav																					Night2	H5NF184	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00880-Myyu.wav	H5NF184n2M00880-Myyu.wav	1		Myyu	Myyu	4	5	Myyu	0.9897			49.21	2.06	5.01	0.29	12.67	Myyu	Myca				Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00885.wav	H5NF184n2M00885.wav																					Night2	H5NF184	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00895.wav	H5NF184n2M00895.wav																					Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00897.wav	H5NF184n2M00897.wav																					Night2	H5NF184	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00900-Myca.wav	H5NF184n2M00900-Myca.wav	1		Myca	Myca	2	3	Myca	0.9779			45.71	0.86	4.86	0.01	9.55	Myca	Myyu	Pahe			Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00911.wav	H5NF184n2M00911.wav																					Night2	H5NF184	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00926.wav	H5NF184n2M00926.wav																					Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00927.wav	H5NF184n2M00927.wav																					Night2	H5NF184	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00929.wav	H5NF184n2M00929.wav	1				1	2	Myca	0.9488			48.99		4.35		10.93	Myca	Labl				Night2	H5NF184	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H5NF184:Night2:H5NF184n2M00936.wav	H5NF184n2M00936.wav																					Night2	H5NF184	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
