Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H4F160:Night1:H4F160n1M00023.wav	H4F160n1M00023.wav																					Night1	H4F160	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F160:Night1:H4F160n1M00024.wav	H4F160n1M00024.wav																					Night1	H4F160	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F160:Night1:H4F160n1M00028-Epfu.wav	H4F160n1M00028-Epfu.wav		1	Epfu	Epfu	8	8	Epfu	1.0000			25.74	0.70	12.84	1.56	6.85	Epfu					Night1	H4F160	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F160:Night1:H4F160n1M00029.wav	H4F160n1M00029.wav		1													3.49						Night1	H4F160	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F160:Night1:H4F160n1M00030-Tabr.wav	H4F160n1M00030-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9986			22.83		20.80		3.52	Tabr					Night1	H4F160	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F160:Night1:H4F160n1M00032.wav	H4F160n1M00032.wav		1													3.65						Night1	H4F160	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F160:Night1:H4F160n1M00033.wav	H4F160n1M00033.wav		1													3.06						Night1	H4F160	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F160:Night1:H4F160n1M00034-Tabr.wav	H4F160n1M00034-Tabr.wav		1	Tabr	Tabr	3	4	Tabr	0.9809			25.23	0.32	17.12	0.35	4.80	Tabr	Epfu				Night1	H4F160	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F160:Night1:H4F160n1M00035.wav	H4F160n1M00035.wav		1													3.63						Night1	H4F160	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F160:Night1:H4F160n1M00036.wav	H4F160n1M00036.wav		1													3.59						Night1	H4F160	2999.93	3.22	30 kHz anti-katydid	medium	8.0 sec	0.90	0.80	0.20	8
