Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00658.wav	H4F166n2M00658.wav																					H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00663-Myca.wav	H4F166n2M00663-Myca.wav	1		Myca	Myca	7	7	Myca	0.9628			49.14	1.05	3.51	0.41	12.49	Myca					H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00664.wav	H4F166n2M00664.wav		1		Lano	1	1	Lano	0.9881			25.69		13.17		6.10	Lano					H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00665-Lano.wav	H4F166n2M00665-Lano.wav		1	Lano	Lano	2	2	Lano	0.9616			25.42	0.10	13.05	0.87	7.02	Epfu	Lano				H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00666-Lano.wav	H4F166n2M00666-Lano.wav		1	Lano	Lano	4	4	Lano	0.9953			25.56	0.31	13.59	0.80	5.09	Lano					H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00667-Epfu.wav	H4F166n2M00667-Epfu.wav		1	Epfu	Epfu	2	3	Epfu	0.9998			26.27	0.40	13.20	1.33	5.08	Epfu	Anpa	Lano			H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00668-Lano.wav	H4F166n2M00668-Lano.wav		1	Lano	Lano	2	2	Lano	0.9465			27.04	0.13	9.37	0.70	3.53	Lano					H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00669-Epfu.wav	H4F166n2M00669-Epfu.wav		1	Epfu	Epfu	5	5	Epfu	1.0000			26.85	0.98	11.42	2.91	6.76	Epfu					H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00670-Lano.wav	H4F166n2M00670-Lano.wav		1	Lano	Lano	3	3	Lano	0.9903			25.28	0.10	13.85	1.41	2.89	Lano					H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00671-Lano.wav	H4F166n2M00671-Lano.wav		1	Lano	Lano	6	7	Lano	0.9991			25.15	0.30	16.47	1.20	4.89	Lano	Epfu				H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00672-Epfu.wav	H4F166n2M00672-Epfu.wav		1	Epfu	Epfu	3	4	Epfu	0.9365			27.71	0.48	10.21	1.96	4.48	Epfu	Lano				H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00673-Lano.wav	H4F166n2M00673-Lano.wav		1	Lano	Lano	6	6	Lano	0.9965			25.06	0.45	14.19	1.08	4.76	Lano					H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00674-Epfu.wav	H4F166n2M00674-Epfu.wav		1	Epfu	Epfu	5	7	Epfu	1.0000			27.19	0.58	11.02	1.78	7.68	Epfu	Lano				H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00675-Tabr.wav	H4F166n2M00675-Tabr.wav		1	Tabr	Tabr	2	3	Tabr	0.9770			24.04	0.33	10.30	2.21	4.32	Tabr	Lano				H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00676-Lano.wav	H4F166n2M00676-Lano.wav		1	Lano	Lano	4	4	Lano	0.9778			24.72	0.11	13.45	1.07	4.33	Lano	Tabr				H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00677-Lano.wav	H4F166n2M00677-Lano.wav		1	Lano	Lano	8	8	Lano	0.9977			24.81	0.31	15.63	1.54	7.93	Lano					H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00678.wav	H4F166n2M00678.wav		1		LanoEpfu	2	4	Lano	0.9969			26.56	1.23	11.59	0.49	5.34	Lano	Tabr	Epfu			H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00679.WAV	H4F166n2M00679.wav		1		LanoTabr	1	2			Tabr/Lano	0.520/0.477	25.63		12.83		4.87	Tabr	Lano				H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00680.WAV	H4F166n2M00680.wav		1			1	2			Epfu/Lano	0.561/0.151	27.62		10.77		10.65	Epfu	Tabr				H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00681-Lano.wav	H4F166n2M00681-Lano.wav		1	Lano	Lano	7	7	Lano	0.9937			24.97	0.55	15.47	1.53	4.35	Lano					H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00682.wav	H4F166n2M00682.wav		1													4.64						H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00683-Epfu.wav	H4F166n2M00683-Epfu.wav		1	Epfu	Epfu	3	4	Epfu	0.9957			27.68	0.45	10.22	0.90	9.97	Epfu	Tabr	Lano			H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00684-Tabr.wav	H4F166n2M00684-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9385			27.01		11.28		3.00	Tabr					H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00685-Lano.wav	H4F166n2M00685-Lano.wav		1	Lano	Lano	3	4	Lano	0.9898			25.60	0.50	15.26	2.27	4.62	Lano	Epfu	Tabr			H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00686.wav	H4F166n2M00686.wav		1		EpfuLano	3	6	Epfu	0.9566			27.39	1.08	10.82	1.94	5.49	Epfu	Lano				H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00687-Lano.wav	H4F166n2M00687-Lano.wav		1	Lano	Lano	4	6	Lano	0.9845			26.03	0.83	14.52	0.72	6.40	Lano	Epfu				H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00688.wav	H4F166n2M00688.wav		1			1	1	Epfu	1.0000			26.05		10.92		8.76	Epfu					H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00689.wav	H4F166n2M00689.wav		1		EpfuTabr	3	5	Epfu	0.9665			29.02	0.22	9.11	2.33	7.68	Epfu	Tabr				H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00690-Epfu.wav	H4F166n2M00690-Epfu.wav		1	Epfu	Epfu	2	2	Epfu	1.0000			27.17	1.09	11.44	0.37	1.81	Epfu					H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4F166:H4F166n2:H4F166n2M00691.wav	H4F166n2M00691.wav		1		EpfuLano	3	5	Epfu	0.9888			25.99	0.80	11.32	0.84	5.20	Epfu	Lano	Laci			H4F166n2	H4F166	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
