Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00153.wav	H3NF153n3M00153.wav		1													8.91						Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00155.wav	H3NF153n3M00155.wav																					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00156.WAV	H3NF153n3M00156.wav	1				1	3			Myca/Mylu	0.565/0.208	53.41		4.49		11.80	Myca	Myyu	Mylu	Coto		Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00157-Myca.wav	H3NF153n3M00157-Myca.wav	1		Myca	Myca	2	3	Myca	0.9670			51.36	2.90	3.17	0.02	13.94	Myca	Myyu				Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00159.wav	H3NF153n3M00159.wav																					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00160.wav	H3NF153n3M00160.wav	1				1	1	Coto	0.9999			53.30		2.86		9.54	Mylu	Coto				Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00161-Myca.wav	H3NF153n3M00161-Myca.wav	1		Myca	Myca	6	6	Myca	0.9875			47.37	1.29	5.28	0.79	7.97	Myca					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00162-Myev.wav	H3NF153n3M00162-Myev.wav	1	1	Myev	Myev	5	6	Myev	1.0000			32.21	1.63	3.66	0.40	6.44	Myev	Coto				Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00163.wav	H3NF153n3M00163.wav	1														6.94						Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00164-Myev.wav	H3NF153n3M00164-Myev.wav	1		Myev	Myev	6	6	Myev	1.0000			33.18	1.08	4.37	0.27	7.80	Myev					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00166-Myca.wav	H3NF153n3M00166-Myca.wav	1		Myca	Myca	6	6	Myca	0.9837			49.31	0.81	3.29	0.51	12.15	Myca					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00167.wav	H3NF153n3M00167.wav																					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00168-Myca.wav	H3NF153n3M00168-Myca.wav	1		Myca	Myca	2	2	Myca	0.9508			52.05	0.56	2.29	0.10	10.42	Myca	Myyu				Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00169-Myev.wav	H3NF153n3M00169-Myev.wav	1		Myev	Myev	8	8	Myev	1.0000			34.37	2.40	4.03	0.58	6.95	Myev					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00170-Myca.wav	H3NF153n3M00170-Myca.wav	1		Myca	Myca	2	2	Myca	0.9834			48.21	0.30	4.82	0.14	8.91	Myca	Myyu				Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00171-Myth.wav	H3NF153n3M00171-Myth.wav		1	Myth	Myth	7	7	Myth	1.0000			26.55	1.53	4.06	0.39	6.04	Myth					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00172-Tabr.wav	H3NF153n3M00172-Tabr.wav		1	Tabr	Tabr	1	1	Tabr	0.9501			23.67		14.20		3.00	Tabr					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00173-Myth.wav	H3NF153n3M00173-Myth.wav		1	Myth	Myth	7	7	Myth	1.0000			26.78	1.36	4.32	0.51	8.26	Myth					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00174-Myth.wav	H3NF153n3M00174-Myth.wav		1	Myth	Myth	7	7	Myth	1.0000			25.19	1.02	4.47	0.54	7.82	Myth					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00175-Myev.wav	H3NF153n3M00175-Myev.wav	1		Myev	Myev	8	8	Myev	1.0000			34.21	1.95	5.33	0.40	5.62	Myev					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00176-Myca.wav	H3NF153n3M00176-Myca.wav	1		Myca	Myca	2	2	Myca	0.9464			48.13	0.37	4.47	0.64	9.17	Myca					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00177-Myca.wav	H3NF153n3M00177-Myca.wav	1		Myca	Myca	5	5	Myca	0.9651			47.69	0.39	4.70	0.18	7.45	Myca					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00178-Lano.wav	H3NF153n3M00178-Lano.wav		1	Lano	Lano	5	5	Lano	0.9903			26.49	0.47	11.21	1.65	3.45	Lano					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00179-Lano.wav	H3NF153n3M00179-Lano.wav		1	Lano	Lano	2	2	Lano	0.9992			28.23	0.12	11.63	0.31	2.74	Lano					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00180-Myev.wav	H3NF153n3M00180-Myev.wav	1		Myev	Myev	8	8	Myev	1.0000			34.97	0.50	3.90	0.49	6.39	Myev					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00181-Myev.wav	H3NF153n3M00181-Myev.wav	1		Myev	Myev	7	7	Myev	1.0000			33.00	1.15	3.35	0.60	10.07	Myev					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00182.wav	H3NF153n3M00182.wav	1														5.25						Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00183-Myth.wav	H3NF153n3M00183-Myth.wav		1	Myth	Myth	8	8	Myth	1.0000			24.75	1.51	3.53	0.18	6.86	Myth					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00184.wav	H3NF153n3M00184.wav		1		LanoMyth	1	2	Lano	0.9376			24.56		3.29		5.95	Lano	Myth				Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00185.WAV	H3NF153n3M00185.wav		1							Tabr/Lano	0.545/0.455					1.95	Lano	Tabr				Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00186-Lano.wav	H3NF153n3M00186-Lano.wav		1	Lano	Lano	3	4	Lano	0.9898			26.18	0.25	14.71	0.67	2.66	Lano	Tabr				Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00187.wav	H3NF153n3M00187.wav																					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00188-Myca.wav	H3NF153n3M00188-Myca.wav	1		Myca	Myca	2	2	Myca	0.9400			49.35	0.10	3.75	0.53	2.88	Myca	Myyu				Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00189-Myca.wav	H3NF153n3M00189-Myca.wav	1		Myca	Myca	4	4	Myca	0.9740			54.54	1.80	2.40	0.33	9.63	Myca					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00190.wav	H3NF153n3M00190.wav	1														8.07						Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00191.wav	H3NF153n3M00191.wav																					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00192-Myev.wav	H3NF153n3M00192-Myev.wav	1	1	Myev	Myev	3	4	Myev	1.0000			35.27	1.16	2.55	0.62	6.07	Myev	Coto				Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00193.WAV	H3NF153n3M00193.wav		1			1	2			Myev/Epfu	0.769/0.154	33.26		3.01		6.76	Myev	Coto				Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00194.wav	H3NF153n3M00194.wav	1				1	1	Myca	0.9020			47.12		3.49		10.21	Myca					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00195.wav	H3NF153n3M00195.wav																					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00196.wav	H3NF153n3M00196.wav		1		Lano	1	1	Lano	0.9787			26.92		12.38		2.92	Lano					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00197.WAV	H3NF153n3M00197.wav	1								Myyu/Myca	0.649/0.343					7.68						Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00198-Tabr.wav	H3NF153n3M00198-Tabr.wav		1	Tabr	Tabr	4	4	Tabr	0.9946			26.05	0.61	12.52	0.82	2.16	Tabr					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00199-Myth.wav	H3NF153n3M00199-Myth.wav		1	Myth	Myth	2	3	Myth	0.9993			23.98	0.43	3.68	0.18	4.82	Myth	Coto				Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H3NF153:Night3:H3NF153n3M00200-Myca.wav	H3NF153n3M00200-Myca.wav	1		Myca	Myca	6	6	Myca	0.9987			50.62	3.23	3.26	0.99	10.83	Myca					Night3	H3NF153	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
