Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H2NF139:H2NF139n2:H2NF139n2M00107.wav	H2NF139n2M00107.wav																					H2NF139n2	H2NF139	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF139:H2NF139n2:H2NF139n2M00109.wav	H2NF139n2M00109.wav																					H2NF139n2	H2NF139	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF139:H2NF139n2:H2NF139n2M00112-Myca.wav	H2NF139n2M00112-Myca.wav	1		Myca	Myca	5	5	Myca	0.9711			49.73	0.86	3.59	0.43	15.48	Myca					H2NF139n2	H2NF139	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF139:H2NF139n2:H2NF139n2M00113-Myca.wav	H2NF139n2M00113-Myca.wav	1		Myca	Myca	7	7	Myca	0.9973			51.54	1.18	3.59	0.15	13.26	Myca					H2NF139n2	H2NF139	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF139:H2NF139n2:H2NF139n2M00114-Myca.wav	H2NF139n2M00114-Myca.wav	1		Myca	Myca	7	7	Myca	0.9883			50.56	1.02	3.72	0.32	8.22	Myca					H2NF139n2	H2NF139	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF139:H2NF139n2:H2NF139n2M00115-Myca.wav	H2NF139n2M00115-Myca.wav	1		Myca	Myca	8	8	Myca	0.9954			51.16	0.89	3.55	0.31	13.92	Myca					H2NF139n2	H2NF139	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF139:H2NF139n2:H2NF139n2M00116-Myca.wav	H2NF139n2M00116-Myca.wav	1		Myca	Myca	7	7	Myca	0.9911			49.62	0.76	3.52	0.42	13.02	Myca					H2NF139n2	H2NF139	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF139:H2NF139n2:H2NF139n2M00118-Myca.wav	H2NF139n2M00118-Myca.wav	1		Myca	Myca	7	7	Myca	0.9945			50.98	1.47	3.28	0.30	14.38	Myca					H2NF139n2	H2NF139	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF139:H2NF139n2:H2NF139n2M00119-Myca.wav	H2NF139n2M00119-Myca.wav	1		Myca	Myca	2	3	Myca	0.9405			48.02	1.55	3.75	0.11	14.88	Myca	Myci	Coto			H2NF139n2	H2NF139	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2NF139:H2NF139n2:H2NF139n2M00120-Myca.wav	H2NF139n2M00120-Myca.wav	1		Myca	Myca	3	3	Myca	0.9859			48.42	0.84	3.85	0.04	11.75	Myca	Myci				H2NF139n2	H2NF139	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
