Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H4NF170:Night2:H4NF170n2M00084.wav	H4NF170n2M00084.wav																					Night2	H4NF170	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF170:Night2:H4NF170n2M00085.wav	H4NF170n2M00085.wav																					Night2	H4NF170	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF170:Night2:H4NF170n2M00087.wav	H4NF170n2M00087.wav																					Night2	H4NF170	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF170:Night2:H4NF170n2M00088.wav	H4NF170n2M00088.wav																					Night2	H4NF170	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF170:Night2:H4NF170n2M00089.wav	H4NF170n2M00089.wav																					Night2	H4NF170	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF170:Night2:H4NF170n2M00093.wav	H4NF170n2M00093.wav																					Night2	H4NF170	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF170:Night2:H4NF170n2M00094.wav	H4NF170n2M00094.wav																					Night2	H4NF170	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF170:Night2:H4NF170n2M00095.WAV	H4NF170n2M00095.wav	1								Myvo/Mylu	0.703/0.204					8.48	Mylu					Night2	H4NF170	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF170:Night2:H4NF170n2M00097.wav	H4NF170n2M00097.wav		1			1	1	Myev	1.0000			31.89		2.18		8.90	Myev	Coto				Night2	H4NF170	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF170:Night2:H4NF170n2M00098-Myev.wav	H4NF170n2M00098-Myev.wav	1	1	Myev	Myev	5	5	Myev	1.0000			33.79	1.18	4.03	0.22	9.06	Myev	Epfu				Night2	H4NF170	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF170:Night2:H4NF170n2M00099-Myev.wav	H4NF170n2M00099-Myev.wav	1	1	Myev	Myev	5	5	Myev	0.9999			33.86	2.20	3.67	0.98	8.30	Myev					Night2	H4NF170	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
