Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00139.wav	H2F121n3M00139.wav																					H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00140.wav	H2F121n3M00140.wav																					H2F121n3	H2F121	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00143.wav	H2F121n3M00143.wav																					H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00149.wav	H2F121n3M00149.wav																					H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00155.wav	H2F121n3M00155.wav				Eupe	1	1	Eupe	0.9853			10.32		18.96		0.74	Eupe					H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00156-Lano.wav	H2F121n3M00156-Lano.wav		1	Lano	Lano	4	5	Lano	0.9680			26.02	0.52	15.10	1.83	4.15	Lano	Tabr				H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00157.wav	H2F121n3M00157.wav		1													4.11						H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00158.WAV	H2F121n3M00158.wav		1							Lano/Laci	0.461/0.292					6.32	Lano					H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00159-Laci.wav	H2F121n3M00159-Laci.wav		1	Laci	Laci	1	1	Laci	1.0000			25.42		3.94		7.61	Laci					H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00160-Lano.wav	H2F121n3M00160-Lano.wav		1	Lano	Lano	3	3	Lano	0.9738			27.19	0.47	5.67	0.04	8.41	Lano					H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00161.wav	H2F121n3M00161.wav		1													4.25						H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00162-Lano.wav	H2F121n3M00162-Lano.wav		1	Lano	Lano	5	6	Lano	0.9009			28.06	0.45	10.73	0.80	5.38	Lano	Epfu				H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00163-Myca.wav	H2F121n3M00163-Myca.wav	1		Myca	Myca	4	5	Myca	0.9598			51.17	4.55	3.15	0.46	9.98	Myca	Pahe				H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00164-Myev.wav	H2F121n3M00164-Myev.wav	1		Myev	Myev	7	7	Myev	1.0000			33.91	0.98	2.37	0.27	12.28	Myev					H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00165.wav	H2F121n3M00165.wav																					H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00166.wav	H2F121n3M00166.wav	1				1	1	Myca	0.9999			58.61		2.03		9.47	Myyu	Myca				H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00170.wav	H2F121n3M00170.wav		1			1	1	Epfu	1.0000			26.67		10.69		5.65	Epfu					H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00171.wav	H2F121n3M00171.wav																					H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00172.WAV	H2F121n3M00172.wav		1							Anpa/Epfu	0.487/0.430					6.67	Epfu	Lano				H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00173.wav	H2F121n3M00173.wav																					H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H2F121:H2F121n3:H2F121n3M00174.wav	H2F121n3M00174.wav	1				1	1					42.57		2.50		9.46	Myci					H2F121n3	H2F121	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
