Path	Filename	HiFspp	LoFspp	Consensus	ByVote	#Maj	#Accpt	MeanClssn	DiscrProb	Clssn if<Thr	DP if<Thr	Fc mean	Fc StdDev	Dur mean	Dur StdDev	calls/sec	1st	2nd	3rd	4th	<--All spp in sqnc classified with a DP>0.75 in order of prevalence	ParentDir	NextDirUp	FileLngth	Version	Filter	Preemphasis	MaxSegLngth	DP Thr	AccpQuality	AccpQualForTally	Max#CallsConsidered
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00334.wav	H4NF173n3M00334.wav																					H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00337.wav	H4NF173n3M00337.wav		1			1	1	Myev	1.0000			33.70		3.78		4.71	Myev					H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00338.wav	H4NF173n3M00338.wav		1			1	1	Epfu	0.9659			27.29		9.40		3.54	Lano	Epfu				H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00341.wav	H4NF173n3M00341.wav																					H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00342.wav	H4NF173n3M00342.wav																					H4NF173n3	H4NF173	2999.93	3.22	25 kHz ant-katydid	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00343.wav	H4NF173n3M00343.wav																					H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00344.wav	H4NF173n3M00344.wav		1													3.53						H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00346.WAV	H4NF173n3M00346.wav		1							Lano/Laci	0.736/0.158					3.45	Lano					H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00349.wav	H4NF173n3M00349.wav		1			1	1	Epfu	0.9840			25.85		11.19		2.73	Epfu	Lano				H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00351.WAV	H4NF173n3M00351.wav		1							Lano/Laci	0.589/0.328					5.34	Epfu	Laci				H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00352.WAV	H4NF173n3M00352.wav		1							Lano/Tabr	0.870/0.055					5.73						H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00353.wav	H4NF173n3M00353.wav		1			1	1	Epfu	0.9511			27.45		8.10		4.46	Epfu					H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00354.WAV	H4NF173n3M00354.wav		1							Laci/Lano	0.669/0.331					2.82	Lano	Laci				H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00355.wav	H4NF173n3M00355.wav		1		Lano	1	1	Lano	0.9610			28.30		7.55		4.54	Lano	Laci				H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00357.wav	H4NF173n3M00357.wav																					H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00358.wav	H4NF173n3M00358.wav																					H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00359-Myev.wav	H4NF173n3M00359-Myev.wav	1		Myev	Myev	2	2	Myev	0.9562			36.91	1.72	3.26	0.16	3.86	Myev					H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00360.WAV	H4NF173n3M00360.wav		1							Tabr/Lano	0.629/0.366					3.86						H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00361.WAV	H4NF173n3M00361.wav		1							Tabr/Epfu	0.798/0.191					2.11						H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00363.wav	H4NF173n3M00363.wav		1													6.40						H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00364.wav	H4NF173n3M00364.wav		1													3.42						H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
Corynorhinus:Users:Derek:Audio2016:H4NF173:H4NF173n3:H4NF173n3M00366.wav	H4NF173n3M00366.wav																					H4NF173n3	H4NF173	2999.93	3.22	5 kHz	medium	8.0 sec	0.90	0.80	0.20	8
